STATE_NAME,STATECODE,STATE_FIPS,COUNTY,CNTY_FIPS,total_bldg_area,LandAreaSqMiles,bldg_area_per_sq_mile
South Dakota,SD,46,Day,037,244500,1027.87,237.87054783192428
South Dakota,SD,46,Deuel,039,230200,622.69,369.6863607894779
South Dakota,SD,46,Dewey,041,91900,2302.49,39.91331124130833
South Dakota,SD,46,Douglas,043,86400,431.8,200.0926354793886
South Dakota,SD,46,Edmunds,045,164600,1125.96,146.18636541262566
South Dakota,SD,46,Fall River,047,900900,1739.92,517.7824267782427
South Dakota,SD,46,Faulk,049,29800,981.75,30.353959765724472
South Dakota,SD,46,Grant,051,565900,681.46,830.4229155049452
South Dakota,SD,46,Gregory,053,74700,1014.96,73.59895956490895
South Dakota,SD,46,Haakon,055,108400,1810.53,59.8719711907563
South Dakota,SD,46,Hamlin,057,82400,507.23,162.45095913096623
South Dakota,SD,46,Hand,059,105500,1436.61,73.43677128796264
South Dakota,SD,46,Hanson,061,2600,434.51,5.983751812386366
South Dakota,SD,46,Harding,063,14200,2671.38,5.315604668747988
South Dakota,SD,46,Hughes,065,2787800,741.56,3759.3721344193323
South Dakota,SD,46,Hutchinson,067,160600,812.9,197.56427604871448
South Dakota,SD,46,Hyde,069,20800,860.52,24.171431227629807
South Dakota,SD,46,Jackson,071,163000,1863.91,87.45057433030564
South Dakota,SD,46,Jerauld,073,53000,526.23,100.71641677593448
South Dakota,SD,46,Jones,075,39800,969.68,41.04446827819487
South Dakota,SD,46,Kingsbury,077,182700,832.24,219.52802076324136
South Dakota,SD,46,Lake,079,1435500,563.28,2548.4661269706007
South Dakota,SD,46,Lawrence,081,3940600,800.04,4925.50372481376
South Dakota,SD,46,Lincoln,083,12568100,577.28,21771.23752771619
South Dakota,SD,46,Lyman,085,121900,1641.94,74.24144609425436
South Dakota,SD,46,McCook,087,370800,574.2,645.7680250783699
South Dakota,SD,46,McPherson,089,61900,1136.64,54.45875563063063
South Dakota,SD,46,Marshall,091,50400,838.07,60.138174615485575
South Dakota,SD,46,Meade,093,2941300,3470.98,847.3975649528376
South Dakota,SD,46,Miner,097,169700,570.31,297.5574687450685
South Dakota,SD,46,Minnehaha,099,56895800,807.15,70489.74787833737
South Dakota,SD,46,Moody,101,152000,519.39,292.65099443578043
South Dakota,SD,46,Pennington,103,26575300,2776.55,9571.33853163098
South Dakota,SD,46,Perkins,105,146800,2870.48,51.14127253978429
South Dakota,SD,46,Potter,107,110800,861.14,128.66665118331514
South Dakota,SD,46,Roberts,109,305500,1101.04,277.464942236431
South Dakota,SD,46,Sanborn,111,65700,569.32,115.40082905922854
South Dakota,SD,46,Spink,115,274600,1503.93,182.588285359026
South Dakota,SD,46,Stanley,117,209000,1444.43,144.693754629854
South Dakota,SD,46,Sully,119,60900,1006.82,60.487475417651616
South Dakota,SD,46,Todd,121,342000,1388.56,246.29832344299132
South Dakota,SD,46,Tripp,123,409100,1612.45,253.71329343545537
South Dakota,SD,46,Turner,125,332200,617.06,538.3593167601206
South Dakota,SD,46,Union,127,5270300,460.54,11443.739957441265
South Dakota,SD,46,Walworth,129,1404600,708.63,1982.1345412979977
South Dakota,SD,46,Yankton,135,3723500,521.16,7144.638882492901
South Dakota,SD,46,Ziebach,137,25000,1961.27,12.746842607086226
Tennessee,TN,47,Anderson,001,26134400,337.16,77513.34677897733
Tennessee,TN,47,Bedford,003,8113200,473.64,17129.465416772233
Tennessee,TN,47,Benton,005,1145700,394.14,2906.835134723702
Tennessee,TN,47,Bledsoe,007,539300,406.43,1326.9197647811432
Tennessee,TN,47,Blount,009,33455800,558.71,59880.43886810689
Tennessee,TN,47,Bradley,011,31690500,328.76,96394.02603723081
Tennessee,TN,47,Campbell,013,5277500,480.19,10990.441283658552
Tennessee,TN,47,Cannon,015,583600,265.64,2196.958289414245
Tennessee,TN,47,Carroll,017,6864600,599.25,11455.31914893617
Tennessee,TN,47,Carter,019,5240700,341.2,15359.613130128957
Tennessee,TN,47,Cheatham,021,4904500,302.44,16216.43962438831
Tennessee,TN,47,Chester,023,1088600,285.74,3809.7571218590324
Tennessee,TN,47,Claiborne,025,5922800,434.58,13628.791016613743
Tennessee,TN,47,Clay,027,2260800,236.54,9557.791494039064
Tennessee,TN,47,Cocke,029,3921500,434.57,9023.862668845066
Tennessee,TN,47,Coffee,031,9195100,428.96,21435.798209623277
Tennessee,TN,47,Crockett,033,838600,265.54,3158.0929426828347
Tennessee,TN,47,Cumberland,035,8332200,681.03,12234.703317034493
Tennessee,TN,47,Davidson,037,441161000,504.03,875267.3451977065
Tennessee,TN,47,Decatur,039,826300,333.85,2475.063651340422
Tennessee,TN,47,DeKalb,041,2696300,304.35,8859.208148513224
Tennessee,TN,47,Dickson,043,9312500,489.9,19008.98142478057
Tennessee,TN,47,Dyer,045,7055100,512.33,13770.616594772899
Tennessee,TN,47,Fayette,047,8237100,704.79,11687.311113948836
Tennessee,TN,47,Fentress,049,1410500,498.61,2828.864242594412
Tennessee,TN,47,Franklin,051,3432700,554.54,6190.17564107188
Tennessee,TN,47,Gibson,053,9105100,602.74,15106.181769917377
Tennessee,TN,47,Giles,055,5068600,610.93,8296.531517522466
Tennessee,TN,47,Grainger,057,872100,280.6,3107.982893799002
Tennessee,TN,47,Greene,059,16494600,622.17,26511.403635662282
Tennessee,TN,47,Grundy,061,498400,360.53,1382.4092308545753
Tennessee,TN,47,Hamblen,063,17635800,161.18,109416.8010919469
Tennessee,TN,47,Hamilton,065,146777900,542.43,270593.2562726988
Tennessee,TN,47,Hancock,067,188000,222.34,845.5518575155168
Tennessee,TN,47,Hardeman,069,3222300,667.77,4825.463857316142
Tennessee,TN,47,Hardin,071,2228100,577.32,3859.3847432966118
Tennessee,TN,47,Hawkins,073,5564300,486.98,11426.136596985501
Tennessee,TN,47,Haywood,075,2775800,533.11,5206.805349740203
Tennessee,TN,47,Henderson,077,3727300,520.07,7166.919837714153
Tennessee,TN,47,Henry,079,3585100,562.1,6378.046610923323
Tennessee,TN,47,Hickman,081,1531400,612.5,2500.2448979591836
Tennessee,TN,47,Houston,083,453900,200.29,2266.2139897149136
Tennessee,TN,47,Humphreys,085,2176300,530.98,4098.647783344005
Tennessee,TN,47,Jackson,087,400600,308.32,1299.2994291645045
Tennessee,TN,47,Jefferson,089,6705600,274.08,24465.84938704028
Tennessee,TN,47,Johnson,091,1024200,298.48,3431.385687483248
Tennessee,TN,47,Knox,093,216221800,508.22,425449.21490693005
Tennessee,TN,47,Lake,095,864900,165.78,5217.155266015201
Tennessee,TN,47,Lauderdale,097,2773800,471.99,5876.819424140342
Tennessee,TN,47,Lawrence,099,6780600,617.13,10987.312235671576
Tennessee,TN,47,Lewis,101,650400,282.09,2305.6471338934384
Tennessee,TN,47,Lincoln,103,4599600,570.34,8064.663183364309
Tennessee,TN,47,Loudon,105,11883900,229.22,51844.95244743042
Tennessee,TN,47,McMinn,107,11757800,430.13,27335.456722386254
Tennessee,TN,47,McNairy,109,2725400,562.86,4842.056639306399
Tennessee,TN,47,Macon,111,1704500,307.14,5549.586507781468
Tennessee,TN,47,Madison,113,36072100,557.12,64747.4511774842
Tennessee,TN,47,Marion,115,3244200,498.16,6512.365505058616
Tennessee,TN,47,Marshall,117,5651900,375.46,15053.26799126405
Tennessee,TN,47,Maury,119,27807300,613.14,45352.28495938938
Tennessee,TN,47,Meigs,121,640300,195.12,3281.570315703157
Tennessee,TN,47,Monroe,123,9446000,635.57,14862.249634186634
Tennessee,TN,47,Montgomery,125,45147300,539.18,83733.26161949628
Tennessee,TN,47,Moore,127,126300,129.22,977.4028788113295
Tennessee,TN,47,Morgan,129,1670000,522.18,3198.130912712092
Tennessee,TN,47,Obion,131,8039100,544.73,14757.953481541314
Tennessee,TN,47,Overton,133,1492000,433.48,3441.9119682568976
Tennessee,TN,47,Perry,135,427000,414.73,1029.5855134665926
Tennessee,TN,47,Pickett,137,312800,162.98,1919.253896183581
Tennessee,TN,47,Polk,139,857500,434.68,1972.7155608723658
Tennessee,TN,47,Putnam,141,14425000,401.1,35963.60009972575
Tennessee,TN,47,Rhea,143,4289400,315.38,13600.735620521276
Tennessee,TN,47,Roane,145,9919100,360.71,27498.821768179427
Tennessee,TN,47,Robertson,147,19666500,476.29,41291.02017678305
Tennessee,TN,47,Rutherford,149,111840900,619.36,180574.9483337639
Tennessee,TN,47,Scott,151,1634100,532.3,3069.885402968251
Tennessee,TN,47,Sequatchie,153,2036700,265.86,7660.798916723087
Tennessee,TN,47,Sevier,155,37749800,592.5,63712.742616033756
Tennessee,TN,47,Shelby,157,499477200,763.17,654476.9841581824
Tennessee,TN,47,Smith,159,2762800,314.29,8790.60740080817
Tennessee,TN,47,Stewart,161,1008400,459.33,2195.3715193869334
Tennessee,TN,47,Sullivan,163,41299300,413.36,99911.21540545771
Tennessee,TN,47,Sumner,165,47212200,529.45,89172.15978845971
Tennessee,TN,47,Tipton,167,9650600,458.37,21054.170211837598
Tennessee,TN,47,Trousdale,169,1187500,114.19,10399.334442595675
Tennessee,TN,47,Unicoi,171,1674400,186.17,8993.930278777461
Tennessee,TN,47,Union,173,1614500,223.55,7222.0979646611495
Tennessee,TN,47,Van Buren,175,199600,273.42,730.0124350815595
Tennessee,TN,47,Warren,177,6486700,432.68,14991.910881020616
Tennessee,TN,47,Washington,179,29717200,326.47,91025.82166814714
Tennessee,TN,47,Wayne,181,725000,734.1,987.6038686827408
Tennessee,TN,47,Weakley,183,3498700,580.36,6028.499552002206
Tennessee,TN,47,White,185,3145800,376.67,8351.60750789816
Tennessee,TN,47,Williamson,187,69147100,582.6,118687.09234466185
Tennessee,TN,47,Wilson,189,67021900,570.83,117411.31335073488
Texas,TX,48,Anderson,001,7232600,1062.6,6806.51232825146
Texas,TX,48,Andrews,003,1217000,1500.71,810.9494839109487
Texas,TX,48,Angelina,005,13904800,797.78,17429.366492015342
Texas,TX,48,Aransas,007,5428500,252.07,21535.684532074425
Texas,TX,48,Archer,009,234000,903.11,259.10464948898806
Texas,TX,48,Armstrong,011,12800,909.11,14.07970432620915
Texas,TX,48,Atascosa,013,5339400,1219.54,4378.208176853568
Texas,TX,48,Austin,015,4516000,646.51,6985.197444741768
Texas,TX,48,Bailey,017,784400,826.8,948.7179487179487
Texas,TX,48,Bandera,019,1216800,790.96,1538.3837362192778
Texas,TX,48,Bastrop,021,9096400,888.15,10241.963632269324
Texas,TX,48,Baylor,023,131200,867.48,151.24267994651174
Texas,TX,48,Bee,025,3920700,880.24,4454.126147414341
Texas,TX,48,Bell,027,59450700,1051.02,56564.76565621967
Texas,TX,48,Bexar,029,631221900,1239.82,509123.8244261264
Texas,TX,48,Blanco,031,1134800,709.25,1600.0
Texas,TX,48,Borden,033,700,897.44,0.7799964343020146
Texas,TX,48,Bosque,035,988200,982.98,1005.3103827137886
Texas,TX,48,Bowie,037,23797300,885.01,26889.30068586796
Texas,TX,48,Brazoria,039,66230800,1357.7,48781.61596818148
Texas,TX,48,Brazos,041,66712400,585.45,113950.63626270389
Texas,TX,48,Brewster,043,1135200,6183.73,183.57851976072695
Texas,TX,48,Briscoe,045,54200,900,60.22222222222222
Texas,TX,48,Brooks,047,637000,943.36,675.2459294436907
Texas,TX,48,Brown,049,6042900,944.43,6398.462564721578
Texas,TX,48,Burleson,051,1174100,659.03,1781.557743957028
Texas,TX,48,Burnet,053,6617600,994.26,6655.804316778307
Texas,TX,48,Caldwell,055,3749000,545.26,6875.61897076624
Texas,TX,48,Calhoun,057,2530700,506.84,4993.094467682109
Texas,TX,48,Callahan,059,442700,899.37,492.23345230550274
Texas,TX,48,Cameron,061,66667800,890.92,74830.28779239439
Texas,TX,48,Camp,063,656600,195.83,3352.9081346065464
Texas,TX,48,Carson,065,195300,920.22,212.23185759926974
Texas,TX,48,Cass,067,2470100,936.96,2636.2918374316937
Texas,TX,48,Castro,069,378500,894.43,423.1745357378442
Texas,TX,48,Chambers,071,23800000,597.14,39856.65003181833
Texas,TX,48,Cherokee,073,6022500,1052.91,5719.862096475482
Texas,TX,48,Childress,075,987000,696.41,1417.2685630591175
Texas,TX,48,Clay,077,362600,1088.72,333.0516569916967
Texas,TX,48,Cochran,079,194400,775.15,250.79016964458492
Texas,TX,48,Coke,081,260800,911.47,286.13119466356545
Texas,TX,48,Coleman,083,650700,1261.95,515.6305717342208
Texas,TX,48,Collin,085,387892200,841.23,461101.2446061125
Texas,TX,48,Collin,085,88500,841.23,105.20309546735137
Texas,TX,48,Collingsworth,087,88500,918.44,96.3590435956622
Texas,TX,48,Colorado,089,2547000,960.27,2652.379018401075
Texas,TX,48,Comal,091,46307400,559.48,82768.64231071708
Texas,TX,48,Comanche,093,710800,937.75,757.9845374566783
Texas,TX,48,Concho,095,124800,983.8,126.85505183980484
Texas,TX,48,Cooke,097,4943800,874.76,5651.607298001738
Texas,TX,48,Coryell,099,6146000,1052.07,5841.816609160987
Texas,TX,48,Cottle,101,17200,900.56,19.099227147552636
Texas,TX,48,Crane,103,110700,785.07,141.00653444915739
Texas,TX,48,Crockett,105,442400,2807.33,157.5874585460206
Texas,TX,48,Crosby,107,2863600,900.2,3181.0708731393024
Texas,TX,48,Culberson,109,391800,3812.8,102.75912715065044
Texas,TX,48,Dallam,111,477000,1503.26,317.31037877679177
Texas,TX,48,Dallas,113,1505328800,871.28,1727721.0540813517
Texas,TX,48,Dawson,115,493100,900.31,547.7002365851763
Texas,TX,48,Deaf Smith,117,2181400,1496.87,1457.3075818207326
Texas,TX,48,Delta,119,377800,256.83,1471.0119534322316
Texas,TX,48,Denton,121,300411500,878.43,341986.8401580092
Texas,TX,48,DeWitt,123,2244200,908.98,2468.921208387423
Texas,TX,48,Dickens,125,53600,901.72,59.4419553741738
Texas,TX,48,Dimmit,127,11918500,1328.88,8968.830895189934
Texas,TX,48,Donley,129,181500,926.89,195.81611625975034
Texas,TX,48,Duval,131,277700,1793.48,154.83863773223007
Texas,TX,48,Eastland,133,1949100,926.49,2103.7463976945246
Texas,TX,48,Ector,135,34205800,897.69,38104.24534081921
Texas,TX,48,Edwards,137,47000,2117.86,22.192212894147865
Texas,TX,48,Ellis,139,50902300,935.49,54412.44695293376
Texas,TX,48,El Paso,141,233333000,1012.69,230409.1084142235
Texas,TX,48,Erath,143,6507400,1083.07,6008.291246179841
Texas,TX,48,Falls,145,956300,765.48,1249.281496577311
Texas,TX,48,Fannin,147,3238700,890.84,3635.5574513941897
Texas,TX,48,Fayette,149,2746300,950.01,2890.811675666572
Texas,TX,48,Fisher,151,107100,898.94,119.14032082230182
Texas,TX,48,Floyd,153,652900,992.14,658.0724494526983
Texas,TX,48,Foard,155,47500,704.4,67.43327654741624
Texas,TX,48,Fort Bend,157,143395800,861.48,166452.84858615405
Texas,TX,48,Franklin,159,879200,284.39,3091.5292380182145
Texas,TX,48,Freestone,161,913100,877.74,1040.2852781005765
Texas,TX,48,Frio,163,1667800,1133.5,1471.3718570798412
Texas,TX,48,Gaines,165,936100,1502.38,623.0780494948016
Texas,TX,48,Galveston,167,74013300,378.36,195616.079923882
Texas,TX,48,Garza,169,480300,893.41,537.6031161504797
Texas,TX,48,Gillespie,171,3421100,1058.21,3232.912181892063
Texas,TX,48,Glasscock,173,9500,900.22,10.552975939214859
Texas,TX,48,Goliad,175,432200,852.01,507.27104141970165
Texas,TX,48,Gonzales,177,2270700,1066.69,2128.734683928789
Texas,TX,48,Gray,179,3633800,925.97,3924.317202501161
Texas,TX,48,Gray,179,30261400,925.97,32680.75639599555
Texas,TX,48,Grayson,181,30261400,932.8,32441.46655231561
Texas,TX,48,Gregg,183,35856200,273.3,131197.21917306987
Texas,TX,48,Grimes,185,2971100,787.46,3773.0170421354733
Texas,TX,48,Guadalupe,187,26723800,711.3,37570.364122030085
Texas,TX,48,Hale,189,22493400,1004.68,22388.621252538123
Texas,TX,48,Hall,191,114800,883.49,129.93921832731553
Texas,TX,48,Hamilton,193,942500,835.91,1127.5137275544018
Texas,TX,48,Hansford,195,141100,919.81,153.4012459094813
Texas,TX,48,Hardeman,197,161500,695.11,232.3373279049359
Texas,TX,48,Hardin,199,4997800,890.57,5611.911472427771
Texas,TX,48,Harris,201,2001257800,1703.48,1174805.5744710828
Texas,TX,48,Harris,201,9464900,1703.48,5556.21433770869
Texas,TX,48,Harrison,203,9464900,899.95,10517.139841102284
Texas,TX,48,Hartley,205,290800,1462.03,198.9015273284406
Texas,TX,48,Haskell,207,581300,903.13,643.6504157762448
Texas,TX,48,Hays,209,61038200,677.98,90029.49939526239
Texas,TX,48,Hemphill,211,330900,906.29,365.11491906564123
Texas,TX,48,Henderson,213,8853700,873.75,10132.989985693848
Texas,TX,48,Hidalgo,215,125889600,1570.87,80140.04978133137
Texas,TX,48,Hill,217,6120200,958.86,6382.7878939574075
Texas,TX,48,Hockley,219,2200200,908.39,2422.0874294080736
Texas,TX,48,Hood,221,8588300,420.64,20417.221376949412
Texas,TX,48,Hopkins,223,4980400,767.17,6491.911831797385
Texas,TX,48,Houston,225,2611500,1230.91,2121.6010918751167
Texas,TX,48,Howard,227,5518400,900.79,6126.1781325281145
Texas,TX,48,Hudspeth,229,105900,4570.98,23.1678983500256
Texas,TX,48,Hunt,231,20411000,840.32,24289.5563594821
Texas,TX,48,Hutchinson,233,1836800,887.42,2069.8203781749344
Texas,TX,48,Irion,235,11900,1051.56,11.316520217581498
Texas,TX,48,Jack,237,345100,910.66,378.95592207849256
Texas,TX,48,Jack,237,896400,910.66,984.3410273867305
Texas,TX,48,Jackson,239,896400,829.44,1080.7291666666665
Texas,TX,48,Jasper,241,3390400,938.85,3611.226500505938
Texas,TX,48,Jeff Davis,243,87600,2264.56,38.683011269297346
Texas,TX,48,Jefferson,245,72705000,876.3,82968.1615884971
Texas,TX,48,Jim Hogg,247,229100,1136.14,201.64768426426318
Texas,TX,48,Jim Wells,249,4157600,864.97,4806.640692740789
Texas,TX,48,Johnson,251,32392300,724.69,44698.14679380148
Texas,TX,48,Jones,253,506900,928.55,545.9049054978192
Texas,TX,48,Karnes,255,2159400,747.56,2888.597570763551
Texas,TX,48,Kaufman,257,25450200,780.7,32599.205840912
Texas,TX,48,Kendall,259,8454900,662.45,12763.076458600648
Texas,TX,48,Kent,263,24700,902.51,27.368117804788866
Texas,TX,48,Kerr,265,6894500,1103.32,6248.867055795236
Texas,TX,48,Kimble,267,720200,1250.99,575.7040423984205
Texas,TX,48,Kinney,271,24500,1360.06,18.013911150978632
Texas,TX,48,Kleberg,273,6698300,881.31,7600.390328034404
Texas,TX,48,Knox,275,43700,850.62,51.37429169311796
Texas,TX,48,Lamar,277,7819100,907.19,8619.032396741586
Texas,TX,48,Lamb,279,1663000,1016.18,1636.5210887834833
Texas,TX,48,Lampasas,281,1546700,712.84,2169.771617754335
Texas,TX,48,La Salle,283,978000,1486.69,657.8372088330452
Texas,TX,48,Lavaca,285,988700,969.71,1019.5831743510946
Texas,TX,48,Lee,287,1584000,629.02,2518.2029188261104
Texas,TX,48,Leon,289,1902000,1073.15,1772.3524204444857
Texas,TX,48,Liberty,291,17570600,1158.42,15167.728457726904
Texas,TX,48,Limestone,293,2123700,905.29,2345.878116404688
Texas,TX,48,Lipscomb,295,25300,932.18,27.140680984359246
Texas,TX,48,Live Oak,297,2253600,1039.7,2167.548331249399
Texas,TX,48,Llano,299,2120200,934.03,2269.948502724752
Texas,TX,48,Lubbock,303,145356000,895.6,162300.13398838768
Texas,TX,48,Lynn,305,110200,891.87,123.56060860887797
Texas,TX,48,McCulloch,307,962000,1065.6,902.7777777777778
Texas,TX,48,McLennan,309,66315700,1037.1,63943.3998650082
Texas,TX,48,McMullen,311,73500,1139.43,64.50593717911588
Texas,TX,48,Madison,313,598200,466.07,1283.4981869676228
Texas,TX,48,Marion,315,647700,380.88,1700.5356017643353
Texas,TX,48,Martin,317,188100,914.94,205.58725162305723
Texas,TX,48,Mason,319,144700,928.8,155.79242032730406
Texas,TX,48,Matagorda,321,6871900,1100.28,6245.592031119351
Texas,TX,48,Maverick,323,4107700,1279.26,3210.9969826305833
Texas,TX,48,Medina,325,4621700,1325.36,3487.1280255930465
Texas,TX,48,Menard,327,89900,902.03,99.66409099475628
Texas,TX,48,Midland,329,54062700,900.3,60049.650116627796
Texas,TX,48,Milam,331,1925200,1016.93,1893.1489876392673
Texas,TX,48,Mills,333,288800,748.26,385.96209873573355
Texas,TX,48,Mitchell,335,522400,911.09,573.3791392727393
Texas,TX,48,Montague,337,1614700,930.91,1734.5393217389437
Texas,TX,48,Montgomery,339,152770200,1041.74,146649.06790561945
Texas,TX,48,Moore,341,1175100,899.69,1306.1165512565437
Texas,TX,48,Morris,343,2088900,251.99,8289.6146672487
Texas,TX,48,Motley,345,38700,989.56,39.10829055337726
Texas,TX,48,Nacogdoches,347,11974000,946.54,12650.284192955396
Texas,TX,48,Navarro,349,12782700,1009.63,12660.776720184622
Texas,TX,48,Newton,351,421700,933.68,451.6536714934453
Texas,TX,48,Nolan,353,2607500,912,2859.1008771929824
Texas,TX,48,Nueces,355,115975300,838.48,138316.11964507203
Texas,TX,48,Ochiltree,357,642300,917.63,699.9553196822249
Texas,TX,48,Oldham,359,94900,1500.53,63.24432034014648
Texas,TX,48,Orange,361,10653500,333.67,31928.252465010337
Texas,TX,48,Palo Pinto,363,6172100,951.79,6484.728774204394
Texas,TX,48,Panola,365,1684600,801.75,2101.1537262238853
Texas,TX,48,Parker,367,19877700,903.48,22001.261787754018
Texas,TX,48,Parmer,369,272400,880.78,309.27132768682304
Texas,TX,48,Pecos,371,1359300,4763.85,285.3364400642337
Texas,TX,48,Polk,373,2929400,1057.09,2771.1926136847387
Texas,TX,48,Potter,375,37257900,908.37,41016.21585917633
Texas,TX,48,Presidio,377,235600,3855.24,61.11162988555836
Texas,TX,48,Rains,379,890900,229.45,3882.763129222053
Texas,TX,48,Randall,381,22524700,911.54,24710.599644557562
Texas,TX,48,Reagan,383,235000,1175.3,199.94894920445844
Texas,TX,48,Real,385,152100,699.2,217.53432494279176
Texas,TX,48,Red River,387,758400,1036.58,731.6367284724769
Texas,TX,48,Reeves,389,1852100,2635.38,702.782900378693
Texas,TX,48,Refugio,391,477600,770.44,619.9055085405741
Texas,TX,48,Roberts,393,5200,924.06,5.62734021600329
Texas,TX,48,Roberts,393,1718100,924.06,1859.2948509837024
Texas,TX,48,Robertson,395,1718100,855.68,2007.8767763649964
Texas,TX,48,Rockwall,397,19503500,127.04,153522.51259445844
Texas,TX,48,Runnels,399,971900,1050.95,924.782339787811
Texas,TX,48,Rusk,401,2988900,924.03,3234.6352391156133
Texas,TX,48,Sabine,403,265000,491.39,539.286513767069
Texas,TX,48,San Augustine,405,406600,530.66,766.2156559755776
Texas,TX,48,San Jacinto,407,792000,569.24,1391.3287892628769
Texas,TX,48,San Patricio,409,16004900,693.45,23080.106712812747
Texas,TX,48,San Saba,411,384500,1135.3,338.67700167356645
Texas,TX,48,Schleicher,413,57100,1310.63,43.56683427054165
Texas,TX,48,Scurry,415,2008200,905.44,2217.9271956176003
Texas,TX,48,Shackelford,417,122400,914.29,133.87437246387907
Texas,TX,48,Shelby,419,2028100,795.58,2549.209381834636
Texas,TX,48,Sherman,421,50800,923.04,55.03553475472352
Texas,TX,48,Smith,423,47960900,921.45,52049.37869661945
Texas,TX,48,Somervell,425,1029600,186.46,5521.827737852623
Texas,TX,48,Starr,427,1919800,1223.18,1569.515525106689
Texas,TX,48,Stephens,429,752300,896.72,838.9463823713088
Texas,TX,48,Sterling,431,28600,923.45,30.97081596188207
Texas,TX,48,Stonewall,433,119600,916.31,130.5235127849745
Texas,TX,48,Sutton,435,261200,1453.93,179.65101483565232
Texas,TX,48,Swisher,437,537400,890.16,603.7116922800395
Texas,TX,48,Tarrant,439,842247100,863.61,975263.2554046387
Texas,TX,48,Taylor,441,30966400,915.55,33822.72950685381
Texas,TX,48,Terrell,443,12700,2358.03,5.38585174912957
Texas,TX,48,Terry,445,964400,888.84,1085.0096755321542
Texas,TX,48,Throckmorton,447,40600,912.55,44.49071283765274
Texas,TX,48,Titus,449,4299400,406.05,10588.351188277305
Texas,TX,48,Tom Green,451,21466800,1521.97,14104.614414213158
Texas,TX,48,Travis,453,560942000,990.2,566493.6376489598
Texas,TX,48,Trinity,455,1070200,693.61,1542.9419991061259
Texas,TX,48,Tyler,457,1295300,924.5,1401.0816657652786
Texas,TX,48,Upshur,459,1899700,582.95,3258.7700488892697
Texas,TX,48,Upton,461,48200,1241.32,38.82963297135308
Texas,TX,48,Uvalde,463,2312600,1551.95,1490.1253262025193
Texas,TX,48,Val Verde,465,4736100,3144.75,1506.033865967088
Texas,TX,48,Van Zandt,467,3441600,842.56,4084.694265096848
Texas,TX,48,Victoria,469,19388800,882.14,21979.27766567665
Texas,TX,48,Walker,471,13896200,784.17,17720.90235535662
Texas,TX,48,Waller,473,22302700,513.43,43438.63817852483
Texas,TX,48,Ward,475,988500,835.6,1182.9822881761609
Texas,TX,48,Washington,477,6918400,603.95,11455.252918287937
Texas,TX,48,Webb,479,65627500,3361.48,19523.394457203376
Texas,TX,48,Wharton,481,6988000,1086.15,6433.733830502232
Texas,TX,48,Wheeler,483,377600,914.52,412.8941958623103
Texas,TX,48,Wichita,485,32164600,627.78,51235.464653222465
Texas,TX,48,Wilbarger,487,1400000,970.84,1442.0501833463804
Texas,TX,48,Willacy,489,1333800,590.55,2258.5725171450345
Texas,TX,48,Williamson,491,136889000,1118.3,122408.11946704821
Texas,TX,48,Wilson,493,2489600,803.73,3097.557637515086
Texas,TX,48,Winkler,495,314000,841.11,373.3162130993568
Texas,TX,48,Wise,497,7157000,904.42,7913.358837708145
Texas,TX,48,Wood,499,2667100,645.23,4133.564775351425
Texas,TX,48,Yoakum,501,216100,799.71,270.2229558214853
Texas,TX,48,Young,503,2118600,914.47,2316.7517797194
Texas,TX,48,Zapata,505,597800,998.41,598.752015704971
Texas,TX,48,Zavala,507,740100,1297.41,570.4441926607626
Utah,UT,49,Beaver,001,426100,2589.88,164.52499729717206
Utah,UT,49,Box Elder,003,8654100,5745.55,1506.2265579448442
Utah,UT,49,Cache,005,18091700,1164.81,15531.889321005143
Utah,UT,49,Carbon,007,2255800,1478.49,1525.745862332515
Utah,UT,49,Daggett,009,42600,696.98,61.12083560503888
Utah,UT,49,Davis,011,69245100,298.78,231759.48858692017
Utah,UT,49,Duchesne,013,1073900,3240.95,331.3534611765069
Utah,UT,49,Emery,015,966100,4462.31,216.5022152203679
Utah,UT,49,Garfield,017,598100,5175.12,115.5721992919971
Utah,UT,49,Grand,019,1995100,3671.54,543.3959591887873
Utah,UT,49,Iron,021,7684100,3296.68,2330.8601380783093
Utah,UT,49,Juab,023,872700,3392.28,257.26060348791964
Utah,UT,49,Kane,025,668100,3990.23,167.43395744104976
Utah,UT,49,Millard,027,712500,6572.43,108.40739269950383
Utah,UT,49,Morgan,029,681400,609.2,1118.516086671044
Utah,UT,49,Piute,031,83200,757.79,109.79295055358345
Utah,UT,49,Rich,033,83300,1028.78,80.96969225684792
Utah,UT,49,Salt Lake,035,460597000,742.28,620516.5166783425
Utah,UT,49,San Juan,037,869300,7819.99,111.16382501767906
Utah,UT,49,Sanpete,039,1269300,1590.15,798.226582397887
Utah,UT,49,Sevier,041,1690800,1910.58,884.9668686995573
Utah,UT,49,Summit,043,16086200,1871.71,8594.386950969969
Utah,UT,49,Tooele,045,9738000,6941.35,1402.8971309615563
Utah,UT,49,Uintah,047,4017500,4479.69,896.8254499753332
Utah,UT,49,Utah,049,125664700,2003.45,62724.15083980134
Utah,UT,49,Wasatch,051,4434600,1175.5,3772.5223309230114
Utah,UT,49,Washington,053,27454400,2426.36,11315.056298323414
Utah,UT,49,Wayne,055,236700,2460.68,96.19292228164574
Utah,UT,49,Weber,057,70536400,576.08,122442.02194139702
